image,caption
3181322965_ce9da15271.jpg,startseq boy in wading through lake endseq#startseq boy walks through the water endseq#startseq young child walks along lake with large white tent nearby endseq#startseq boy heads into water big tents and hills in background in rural area endseq#startseq while some people look in the barn others walk on the bridge and some are enjoying off in the water by the beach endseq
143688205_630813a466.jpg,startseq climber scales steep rock face endseq#startseq man is climbing rope up cliff endseq#startseq man using pink rope to climb down cliff endseq#startseq person is climbing up rock with pink rope endseq#startseq person scaling rocky ledge with rope endseq
2216568822_84c295c3b0.jpg,startseq roller woman wearing helmet has tattoo of white indian pulling back bow endseq#startseq woman wearing pink helmet has tattoo of native american on her shoulder endseq#startseq the lady has tattoo endseq#startseq this person has tattoo of an indian lady on their arm endseq#startseq woman with red helmet and native american tattoo on her arm endseq
531261613_f1a045cd75.jpg,startseq group of horseback riders down dirt path endseq#startseq group of people are riding horses on wooded trail endseq#startseq group of horse riders through the woods endseq#startseq horseback riders down wooded path endseq#startseq several people are riding horses on wooded trail endseq
1805990081_da9cefe3a5.jpg,startseq boy in striped shirt walking small dog on leash endseq#startseq boy is walking small white dog down the street endseq#startseq boy with his hands while he walks white dog with pink leash endseq#startseq dark skinned boy is walking white dog on pink leash down sidewalk endseq#startseq young boy showing off while walking his white dog in neighborhood endseq
2036407732_d5a0389bba.jpg,startseq group of people are walking toward the mountains endseq#startseq group of people walking in mountain in the background endseq#startseq group of people walk through the desert endseq#startseq five hikers are walking across large open space towards mountain endseq#startseq five hikers dry plain towards snowy in the background endseq
1271210445_7f7ecf3791.jpg,startseq girls seated at table with covered with lit s endseq#startseq birthday taking place for girl who has endseq#startseq boy and his family his birthday with brightly lit cake endseq#startseq smiling children gathered around birthday cake endseq#startseq woman and four little girls near cake with candles endseq
3708172446_4034ddc5f6.jpg,startseq couple sitting on bench in front of water fountain endseq#startseq the old men are sitting on bench endseq#startseq two men are sitting on bench looking at water fountain endseq#startseq two men sit on bench in front of three fountain endseq#startseq two people sit on park bench looking at fountain endseq
3442272060_f9155194c2.jpg,startseq dog laying on the ground looks up at the dog standing over him endseq#startseq black dog is on ground to brown dog endseq#startseq three black dogs endseq#startseq two dogs one lying down play in yard endseq#startseq two dogs play with one another outside endseq
1418019748_51c7d59c11.jpg,startseq man dressed in white shirt blue baseball cap while wearing gloves holding red and white checkered food endseq#startseq man in white shirt and blue hat is speaking endseq#startseq man wearing white shirt and gloves is holding checkered box endseq#startseq an older man in baseball cap endseq#startseq man in white shirt and black cap hands out food endseq
103195344_5d2dc613a3.jpg,startseq man in black is sitting next to art structure in front of glass building endseq#startseq man sits and reads newspaper by sculpture outside of an office building endseq#startseq man sits near large statue endseq#startseq man sitting in front of metal sculpture in front of building endseq#startseq the man with the backpack is sitting in buildings courtyard in front of an art sculpture reading endseq
2085726719_a57a75dbe5.jpg,startseq two girls up in winter coats pose for picture endseq#startseq two girls holding drinks and looking at something on cellphone endseq#startseq two teen girls are looking at small device while wearing winter coats endseq#startseq two women dressed for cold weather in jackets and gloves look at something on cellphone screen endseq#startseq two young girls huddle to look at cellphone endseq
2419797375_553f867472.jpg,startseq girl sits in car wearing sunglasses and hat endseq#startseq girl wears black sunglasses endseq#startseq little in sunglasses and warm coat going for ride endseq#startseq small child with winter gear wears black sunglasses and blue hat endseq#startseq smiling child wearing hat and sunglasses sits in car endseq
3711030008_3872d0b03f.jpg,startseq person in hoodie and red cap holding and beer endseq#startseq woman holding signs advertising food endseq#startseq woman in pink hooded sweatshirt carrying advertisement signs down sidewalk endseq#startseq woman wearing pink sweatshirt walks carrying signs endseq#startseq the lady her on the street endseq
3463922449_f6040a2931.jpg,startseq brown dog is in an agility and running towards blue tube endseq#startseq dog is running during competition endseq#startseq dog runs toward tunnel endseq#startseq golden retriever is competing in dog competition endseq#startseq the brown dog is running towards blue and yellow tube endseq
1324816249_86600a6759.jpg,startseq brown dog stands in field with the clouds and mountains behind it endseq#startseq golden dog walks on trail through tall grass with mountains in the background endseq#startseq golden retriever walking through high grass endseq#startseq tan dog running through field with his tongue hanging out endseq#startseq tan dog walks along grassy path with his long pink tongue hanging out endseq
3238654429_d899e34287.jpg,startseq person is flying through the air on snowboard as the wind up some snow endseq#startseq snowboarder flying through the air doing trick on snowy mountain endseq#startseq snowboarder jumping off mountain cliff endseq#startseq snowboarder jumps high over snow in mountain area endseq#startseq snowboarder in midair performing stunt on mountaintop endseq
